date,day_of_week,hour_slot,patient_count,severity,high_acuity,avg_PainGrade,Medical/Internal,Trauma/Injury,lag_2wk_avg,lag_4wk_avg,lag_8wk_avg,lag_12wk_avg,lag_8wk_severity,lag_8wk_high_acuity,lag_8wk_avg_PainGrade,lag_8wk_Medical/Internal,lag_8wk_Trauma/Injury,month,week_of_year,is_weekend,daily_cumulative_avg
2017-04-15,6,3,19,2.0526315789473686,0.7894736842105263,2.9375,9.0,9,21.0,24.666666666666668,24.666666666666668,24.666666666666668,2.7045454545454546,0.5327651515151515,3.0068181818181814,14.333333333333334,8.333333333333334,4,15,1,16.0
2017-04-15,6,4,26,2.5384615384615383,0.5,2.208333333333333,15.0,9,22.0,21.666666666666668,21.666666666666668,21.666666666666668,2.5293305728088336,0.6052449965493444,3.240191387559808,11.666666666666666,8.0,4,15,1,16.75
2017-04-15,6,5,22,2.227272727272727,0.7727272727272727,1.6666666666666667,12.0,7,27.5,25.333333333333332,25.333333333333332,25.333333333333332,2.5787301587301585,0.5158730158730158,3.2718518518518516,13.0,10.0,4,15,1,18.6
2017-04-16,0,0,20,2.75,0.4,1.4,13.0,6,15.0,14.666666666666666,14.666666666666666,14.666666666666666,2.582010582010582,0.544973544973545,3.675613275613276,7.666666666666667,5.666666666666667,4,15,1,14.666666666666666
2017-04-16,0,1,6,2.5,0.3333333333333333,3.2,6.0,0,7.0,7.333333333333333,7.333333333333333,7.333333333333333,2.5,0.5,3.1726190476190474,5.666666666666667,1.3333333333333333,4,15,1,20.0
2017-04-16,0,2,18,2.888888888888889,0.2222222222222222,3.555555555555556,8.0,9,17.5,20.0,20.0,20.0,2.3516550116550117,0.6162237762237762,3.356011396011396,12.666666666666666,6.0,4,15,1,13.0
2017-04-16,0,3,17,2.647058823529412,0.4117647058823529,3.5294117647058822,5.0,11,21.5,21.666666666666668,21.666666666666668,21.666666666666668,2.4234519104084318,0.6490118577075098,4.176962012875325,10.666666666666666,10.333333333333334,4,15,1,14.666666666666666
2017-04-16,0,4,24,2.875,0.3333333333333333,3.6666666666666665,13.0,9,28.5,24.666666666666668,24.666666666666668,24.666666666666668,2.5152505446623095,0.5506954918719624,4.372412854030501,10.0,12.666666666666666,4,15,1,15.25
2017-04-16,0,5,24,2.375,0.6666666666666666,4.086956521739131,14.0,7,20.5,21.666666666666668,21.666666666666668,21.666666666666668,2.2293650793650794,0.7976190476190476,3.35515873015873,15.333333333333334,5.666666666666667,4,15,1,17.0
2017-04-17,1,0,22,2.272727272727273,0.6818181818181818,4.6,13.0,5,17.0,18.333333333333332,18.333333333333332,18.333333333333332,2.4118629908103593,0.6913951545530493,3.453373819163293,10.666666666666666,6.0,4,16,0,18.333333333333332
2017-04-17,1,1,2,3.5,0.0,2.5,1.0,1,5.0,6.666666666666667,6.666666666666667,6.666666666666667,2.558333333333333,0.525,3.6157407407407405,4.0,2.6666666666666665,4,16,0,22.0
2017-04-17,1,2,11,2.4545454545454546,0.5454545454545454,4.181818181818182,7.0,4,24.0,23.333333333333332,23.333333333333332,23.333333333333332,2.4518050065876156,0.6058234519104084,2.56978354978355,14.333333333333334,7.333333333333333,4,16,0,12.0
2017-04-17,1,3,19,2.526315789473684,0.4736842105263157,4.333333333333333,9.0,10,15.5,16.666666666666668,16.666666666666668,16.666666666666668,2.5380116959064325,0.6154970760233919,3.6549707602339176,8.666666666666666,7.333333333333333,4,16,0,11.666666666666666
2017-04-17,1,4,22,2.5,0.5909090909090909,3.863636363636364,11.0,11,18.5,22.0,22.0,22.0,2.3932048681541582,0.6741717376605815,4.090896358543417,11.666666666666666,10.0,4,16,0,13.5
2017-04-17,1,5,21,2.523809523809524,0.5238095238095238,2.3,12.0,8,25.5,27.0,27.0,27.0,2.5295726495726494,0.5945299145299145,2.442857142857143,13.0,12.666666666666666,4,16,0,15.2
2017-04-18,2,0,13,2.5384615384615383,0.4615384615384615,2.3846153846153846,10.0,3,16.0,11.75,11.75,11.75,2.6203431372549018,0.546813725490196,1.7647664835164836,7.25,2.75,4,16,0,11.75
2017-04-18,2,1,4,3.25,0.0,3.0,4.0,0,11.0,10.25,10.25,10.25,2.7333603896103895,0.47362012987012986,2.9650974025974026,7.0,2.5,4,16,0,13.0
2017-04-18,2,2,16,2.625,0.4375,3.1875,12.0,4,16.5,14.75,14.75,14.75,2.481179511278196,0.5581296992481203,3.4228991596638654,8.75,4.0,4,16,0,8.5
2017-04-18,2,3,22,2.3181818181818183,0.6363636363636364,3.842105263157895,11.0,11,16.5,18.0,18.0,18.0,2.374819624819625,0.6251803751803752,3.0527777777777776,9.5,7.25,4,16,0,11.0
2017-04-18,2,4,23,2.4347826086956523,0.6521739130434783,3.590909090909091,18.0,3,17.5,19.5,19.5,19.5,2.6338612368024132,0.41823780794369025,2.4065563725490193,10.5,8.5,4,16,0,13.75
2017-04-18,2,5,30,2.533333333333333,0.6333333333333333,0.7241379310344828,14.0,13,21.0,21.25,21.25,21.25,2.678932178932179,0.5147907647907648,0.8993055555555556,10.0,9.25,4,16,0,15.6
2017-04-19,3,0,16,2.3125,0.625,0.0,15.0,1,10.0,12.0,12.0,12.0,2.7285353535353534,0.4436868686868687,1.1664141414141413,7.75,4.0,4,16,0,12.0
2017-04-19,3,1,9,2.6666666666666665,0.4444444444444444,1.625,9.0,0,5.0,6.5,6.5,6.5,2.275,0.675,3.075,4.0,2.25,4,16,0,16.0
2017-04-19,3,2,10,2.3,0.6,4.0,7.0,2,16.0,15.25,15.25,15.25,2.5095238095238095,0.5222222222222221,3.461612978524743,10.0,4.5,4,16,0,12.5
2017-04-19,3,3,23,2.608695652173913,0.4782608695652174,3.3181818181818183,8.0,14,16.0,17.75,17.75,17.75,2.5140989729225023,0.5696778711484594,4.2442577030812325,11.75,5.0,4,16,0,11.666666666666666
2017-04-19,3,4,30,2.333333333333333,0.5666666666666667,2.555555555555556,19.0,9,24.5,25.25,25.25,25.25,2.524102564102564,0.5856089743589743,4.028224637681159,15.0,9.5,4,16,0,14.5
2017-04-19,3,5,20,2.7,0.5,0.1666666666666666,14.0,5,27.5,25.5,25.5,25.5,2.530013586956522,0.5963562252964427,2.5084848484848483,14.5,9.0,4,16,0,17.6
2017-04-20,4,0,10,2.1,0.7,0.625,8.0,2,11.5,14.5,14.5,14.5,2.57275641025641,0.5939102564102564,2.4138888888888888,9.75,4.25,4,16,0,14.5
2017-04-20,4,1,4,3.0,0.25,1.0,3.0,0,5.5,7.0,7.0,7.0,2.697916666666667,0.4756944444444444,3.611111111111111,5.75,1.0,4,16,0,10.0
2017-04-20,4,2,16,2.375,0.5,4.0,8.0,6,12.5,14.5,14.5,14.5,2.4972222222222222,0.5722222222222222,3.1197916666666665,8.75,3.25,4,16,0,7.0
2017-04-20,4,3,13,2.3846153846153846,0.6923076923076923,2.923076923076923,7.0,6,15.0,18.0,18.0,18.0,2.4523809523809526,0.6359126984126984,3.5049603174603177,8.0,8.0,4,16,0,10.0
2017-04-20,4,4,21,2.238095238095238,0.6666666666666666,2.8421052631578947,12.0,8,25.5,25.0,25.0,25.0,2.669946949602122,0.44303050397877985,3.028843984962406,13.0,9.5,4,16,0,10.75
2017-04-20,4,5,26,2.3461538461538463,0.7692307692307693,4.52,11.0,12,24.0,24.75,24.75,24.75,2.4900793650793656,0.6458333333333333,2.8186177248677247,11.75,11.75,4,16,0,12.8
2017-04-21,5,0,23,2.782608695652174,0.5217391304347826,2.8260869565217392,12.0,6,12.5,12.5,12.5,12.5,2.529780982905983,0.5220352564102564,2.7690972222222223,7.75,3.75,4,16,0,12.5
2017-04-21,5,1,8,2.875,0.25,4.375,7.0,1,6.5,7.0,7.0,7.0,2.800568181818182,0.4465909090909091,2.922159090909091,5.25,1.25,4,16,0,23.0
2017-04-21,5,2,8,2.875,0.25,4.0,3.0,5,16.5,17.5,17.5,17.5,2.564515608875129,0.4641651616787066,3.3989454334365328,8.75,6.75,4,16,0,15.5
2017-04-21,5,3,14,2.4285714285714284,0.6428571428571429,2.769230769230769,8.0,5,19.5,20.75,20.75,20.75,2.6665674603174603,0.44990079365079366,3.4733193277310925,10.5,8.75,4,16,0,13.0
2017-04-21,5,4,27,2.4444444444444446,0.6666666666666666,2.1923076923076925,6.0,20,17.0,19.75,19.75,19.75,2.6121941559584583,0.5350850522475236,3.6246531246531246,9.0,10.0,4,16,0,13.25
2017-04-21,5,5,21,2.380952380952381,0.7142857142857143,0.5,11.0,8,29.0,24.25,24.25,24.25,2.7315788790192714,0.4504765986182536,3.0104895104895104,10.25,12.75,4,16,0,16.0
2017-04-22,6,0,14,2.142857142857143,0.7857142857142857,0.8333333333333334,9.0,5,23.5,21.25,21.25,21.25,2.4966224747474746,0.6361005892255892,3.0598086124401913,11.75,9.25,4,16,1,21.25
2017-04-22,6,1,5,2.6,0.4,3.4,4.0,1,5.5,6.0,6.0,6.0,2.2583333333333333,0.825,3.617857142857143,4.25,1.5,4,16,1,14.0
2017-04-22,6,2,20,2.5,0.45,3.9444444444444446,12.0,4,18.5,16.5,16.5,16.5,2.41969696969697,0.6096320346320346,3.3476190476190473,10.0,5.25,4,16,1,9.5
2017-04-22,6,3,15,2.2,0.7333333333333333,3.2142857142857144,12.0,3,19.5,23.25,23.25,23.25,2.5415669856459333,0.5969422846889952,2.989488636363636,13.0,8.5,4,16,1,13.0
2017-04-22,6,4,9,2.2222222222222223,0.7777777777777778,2.111111111111111,7.0,0,23.5,22.75,22.75,22.75,2.53161331422201,0.5789337474120082,2.9822268740031896,12.5,8.25,4,16,1,13.5
2017-04-22,6,5,24,2.125,0.7916666666666666,2.4761904761904763,7.0,15,23.5,24.5,24.5,24.5,2.4908658008658007,0.58008658008658,2.8705555555555557,12.75,9.25,4,16,1,12.6
2017-04-23,0,0,12,2.5,0.5833333333333334,2.1666666666666665,6.0,4,16.0,16.0,16.0,16.0,2.6240079365079367,0.5087301587301587,3.106709956709957,9.0,5.75,4,16,1,16.0
2017-04-23,0,1,11,2.090909090909091,0.9090909090909092,3.909090909090909,8.0,2,6.5,7.0,7.0,7.0,2.5,0.4583333333333333,3.1794642857142854,5.75,1.0,4,16,1,12.0
2017-04-23,0,2,22,2.863636363636364,0.3181818181818182,3.772727272727273,8.0,13,20.0,19.5,19.5,19.5,2.485963480963481,0.5177233877233878,3.405897435897436,11.5,6.75,4,16,1,11.5
2017-04-23,0,3,13,2.3846153846153846,0.6923076923076923,3.8461538461538463,8.0,5,18.5,20.5,20.5,20.5,2.479353638688677,0.5897000697512206,4.015074450832964,9.25,10.5,4,16,1,15.0
2017-04-23,0,4,25,2.52,0.48,3.9565217391304346,15.0,9,21.0,24.5,24.5,24.5,2.605187908496732,0.4963549522373052,4.195976307189542,10.75,11.75,4,16,1,14.5
2017-04-23,0,5,22,2.136363636363636,0.8636363636363636,4.428571428571429,11.0,9,22.5,22.25,22.25,22.25,2.2657738095238096,0.7648809523809523,3.53810817805383,15.0,6.0,4,16,1,16.6
2017-04-24,1,0,7,2.142857142857143,0.7142857142857143,5.0,7.0,0,20.5,19.25,19.25,19.25,2.377079061289588,0.6890009113693324,3.7400303643724695,11.25,5.75,4,17,0,19.25
2017-04-24,1,1,3,3.333333333333333,0.0,3.6666666666666665,2.0,1,5.0,5.5,5.5,5.5,2.79375,0.39375,3.3368055555555554,3.25,2.25,4,17,0,7.0
2017-04-24,1,2,18,2.2222222222222223,0.7222222222222222,4.0588235294117645,9.0,7,17.0,20.25,20.25,20.25,2.4524901185770753,0.5907312252964427,2.972792207792208,12.5,6.5,4,17,0,5.0
2017-04-24,1,3,17,2.588235294117647,0.3529411764705882,3.5625,7.0,8,15.5,17.25,17.25,17.25,2.5350877192982457,0.5800438596491229,3.8245614035087714,8.75,8.0,4,17,0,9.333333333333334
2017-04-24,1,4,18,2.5,0.5555555555555556,2.6666666666666665,9.0,7,21.0,22.0,22.0,22.0,2.419903651115619,0.6533560759727088,4.034081359816654,11.5,10.25,4,17,0,11.25
2017-04-24,1,5,24,2.5416666666666665,0.625,0.1666666666666666,15.0,7,23.0,25.5,25.5,25.5,2.5281318681318683,0.5768498168498168,2.407142857142857,12.75,11.5,4,17,0,12.6
2017-04-25,2,0,13,2.4615384615384617,0.6153846153846154,1.0833333333333333,6.0,4,15.0,13.0,12.0,12.0,2.6039668174962296,0.5297586726998491,1.8887362637362635,7.8,2.8,4,17,0,12.0
2017-04-25,2,1,4,2.25,0.75,4.25,3.0,0,6.0,8.5,9.0,9.0,2.8366883116883117,0.3788961038961039,2.972077922077922,6.4,2.0,4,17,0,13.0
2017-04-25,2,2,16,2.8125,0.375,3.75,8.0,7,15.0,14.75,15.0,15.0,2.5099436090225566,0.5340037593984962,3.3758193277310924,9.4,4.0,4,17,0,8.5
2017-04-25,2,3,24,2.583333333333333,0.4583333333333333,4.363636363636363,15.0,9,16.5,18.25,18.8,18.8,2.3634920634920635,0.6274170274170274,3.210643274853801,9.8,8.0,4,17,0,11.0
2017-04-25,2,4,20,2.55,0.4,4.2631578947368425,5.0,14,20.0,18.75,20.2,20.2,2.594045511181061,0.46502502896364784,2.643426916221034,12.0,7.4,4,17,0,14.25
2017-04-25,2,5,22,2.272727272727273,0.7272727272727273,0.0,16.0,5,24.0,23.5,23.0,23.0,2.6498124098124096,0.5384992784992785,0.8642720306513411,10.8,10.0,4,17,0,15.4
2017-04-26,3,0,13,2.3846153846153846,0.6153846153846154,0.0,10.0,3,12.5,13.5,12.8,12.8,2.6453282828282827,0.47994949494949496,0.933131313131313,9.2,3.4,4,17,0,12.8
2017-04-26,3,1,1,2.0,1.0,0.0,1.0,0,7.0,6.75,7.0,7.0,2.353333333333333,0.6288888888888888,2.785,5.0,1.8,4,17,0,13.0
2017-04-26,3,2,14,2.4285714285714284,0.5714285714285714,2.071428571428572,7.0,5,14.0,12.75,14.2,14.2,2.467619047619048,0.5377777777777777,3.569290382819794,9.4,4.0,4,17,0,7.0
2017-04-26,3,3,20,2.25,0.75,3.263157894736842,10.0,7,19.0,19.0,18.8,18.8,2.5330183087727844,0.551394470831811,4.05904252610135,11.0,6.8,4,17,0,9.333333333333334
2017-04-26,3,4,26,2.269230769230769,0.6538461538461539,4.409090909090909,13.0,11,27.0,26.25,26.2,26.2,2.485948717948718,0.5818205128205128,3.733690821256039,15.8,9.4,4,17,0,12.0
2017-04-26,3,5,20,2.45,0.7,2.263157894736842,11.0,8,21.5,24.25,24.4,24.4,2.5640108695652173,0.5770849802371542,2.040121212121212,14.4,8.2,4,17,0,14.8
2017-04-27,4,0,15,2.6,0.5333333333333333,1.2,10.0,3,10.0,13.25,13.6,13.6,2.4782051282051283,0.6151282051282051,2.056111111111111,9.4,3.8,4,17,0,13.6
2017-04-27,4,1,10,2.2,0.7,2.2222222222222223,8.0,2,6.5,6.0,6.4,6.4,2.7583333333333337,0.4305555555555555,3.088888888888889,5.2,0.8,4,17,0,15.0
2017-04-27,4,2,10,2.6,0.5,3.7,7.0,1,13.0,14.75,14.8,14.8,2.472777777777778,0.5577777777777777,3.295833333333333,8.6,3.8,4,17,0,12.5
2017-04-27,4,3,19,2.3157894736842106,0.7368421052631579,1.0555555555555556,9.0,9,15.5,17.75,17.0,17.0,2.4388278388278386,0.6471916971916972,3.3885836385836385,7.8,7.6,4,17,0,11.666666666666666
2017-04-27,4,4,21,2.2857142857142856,0.6666666666666666,0.8,12.0,7,23.0,23.0,24.2,24.2,2.583576607300745,0.4877577365163572,2.9914962406015038,12.8,9.2,4,17,0,13.5
2017-04-27,4,5,19,2.473684210526316,0.631578947368421,2.3157894736842106,13.0,6,26.5,25.25,25.0,25.0,2.4612942612942614,0.6705128205128206,3.1588941798941796,11.6,11.8,4,17,0,15.0
2017-04-28,5,0,20,2.15,0.85,2.210526315789474,9.0,10,19.5,15.0,14.6,14.6,2.580346525455221,0.5219760312151617,2.7804951690821254,8.6,4.2,4,17,0,14.6
2017-04-28,5,1,8,3.125,0.125,2.625,4.0,3,8.0,8.0,7.2,7.2,2.8154545454545454,0.40727272727272723,3.2127272727272724,5.6,1.2,4,17,0,20.0
2017-04-28,5,2,19,2.3157894736842106,0.631578947368421,3.764705882352941,8.0,10,12.0,14.75,15.6,15.6,2.626612487100103,0.42133212934296527,3.519156346749226,7.6,6.4,4,17,0,14.0
2017-04-28,5,3,30,2.5,0.5,4.448275862068965,16.0,11,17.5,19.25,19.4,19.4,2.618968253968254,0.48849206349206353,3.3325016160310277,10.0,8.0,4,17,0,15.666666666666666
2017-04-28,5,4,24,2.708333333333333,0.4583333333333333,4.791666666666667,11.0,12,19.0,20.0,21.2,21.2,2.578644213655655,0.5614013751313521,3.338184038184038,8.4,12.0,4,17,0,19.25
2017-04-28,5,5,20,2.65,0.55,4.555555555555555,13.0,7,24.0,25.5,23.6,23.6,2.6614535794058933,0.5032384217517457,2.5083916083916082,10.4,11.8,4,17,0,20.2
2017-04-29,6,0,19,2.421052631578948,0.6842105263157895,4.588235294117647,10.0,9,20.5,20.75,19.8,19.8,2.4258694083694086,0.6660233285233286,2.61451355661882,11.2,8.4,4,17,1,19.8
2017-04-29,6,1,6,2.1666666666666665,0.8333333333333334,5.0,6.0,0,5.5,5.5,5.8,5.8,2.3266666666666667,0.74,3.574285714285714,4.2,1.4,4,17,1,19.0
2017-04-29,6,2,22,2.136363636363636,0.8181818181818182,4.523809523809524,13.0,4,17.5,17.75,17.2,17.2,2.435757575757576,0.5777056277056277,3.4669841269841273,10.4,5.0,4,17,1,12.5
2017-04-29,6,3,11,2.5454545454545454,0.5454545454545454,3.363636363636364,3.0,8,17.0,19.0,21.6,21.6,2.4732535885167466,0.6242204944178628,3.034448051948052,12.8,7.4,4,17,1,15.666666666666666
2017-04-29,6,4,18,2.2222222222222223,0.8333333333333334,2.2222222222222223,10.0,8,17.5,19.75,20.0,20.0,2.4697350958220525,0.6187025534851622,2.808003721424774,11.4,6.6,4,17,1,14.5
2017-04-29,6,5,19,2.3684210526315788,0.7894736842105263,2.421052631578948,9.0,10,23.0,25.25,24.4,24.4,2.4176926406926404,0.6224025974025974,2.7916825396825398,11.6,10.4,4,17,1,15.2
2017-04-30,0,0,15,2.2,0.8,3.923076923076923,11.0,3,16.0,15.5,15.2,15.2,2.5992063492063493,0.5236507936507937,2.918701298701299,8.4,5.4,4,17,1,15.2
2017-04-30,0,1,5,2.0,1.0,4.0,1.0,4,8.5,7.75,7.8,7.8,2.418181818181818,0.5484848484848485,3.3253896103896103,6.2,1.2,4,17,1,15.0
2017-04-30,0,2,16,2.4375,0.5625,3.733333333333333,11.0,4,20.0,18.75,20.0,20.0,2.5614980574980573,0.4778150738150738,3.4792634032634036,10.8,8.0,4,17,1,10.0
2017-04-30,0,3,15,2.6666666666666665,0.4666666666666667,3.733333333333333,10.0,5,15.0,18.25,19.0,19.0,2.4604059878740188,0.610221594262515,3.9812903298971407,9.0,9.4,4,17,1,12.0
2017-04-30,0,4,22,2.590909090909091,0.4545454545454545,4.0,12.0,7,24.5,26.5,24.6,24.6,2.5881503267973853,0.49308396178984415,4.1480853935777215,11.6,11.2,4,17,1,12.75
2017-04-30,0,5,24,2.5,0.7083333333333334,4.608695652173913,15.0,9,23.0,21.75,22.2,22.2,2.239891774891775,0.7846320346320346,3.71620082815735,14.2,6.6,4,17,1,14.6
2017-05-01,1,0,13,2.1538461538461537,0.8461538461538461,4.6923076923076925,9.0,4,14.5,15.75,16.8,16.8,2.330234677603099,0.6940578719526088,3.9920242914979753,10.4,4.6,5,18,0,16.8
2017-05-01,1,1,6,2.833333333333333,0.3333333333333333,3.8,2.0,1,2.5,3.75,5.0,5.0,2.9016666666666664,0.315,3.4027777777777777,3.0,2.0,5,18,0,13.0
2017-05-01,1,2,16,2.4375,0.5625,3.8125,9.0,7,14.5,19.25,19.8,19.8,2.4064365393061045,0.6170294246815986,3.189998472116119,11.8,6.6,5,18,0,9.5
2017-05-01,1,3,15,2.533333333333333,0.6,4.0,7.0,6,18.0,16.75,17.2,17.2,2.545717234262126,0.5346233230134159,3.772149122807017,8.4,8.0,5,18,0,11.666666666666666
2017-05-01,1,4,27,2.6296296296296298,0.4074074074074074,2.6923076923076925,10.0,15,20.0,19.25,21.2,21.2,2.4359229208924953,0.6337959718892782,3.760598421186656,11.0,9.6,5,18,0,12.5
2017-05-01,1,5,17,2.647058823529412,0.5294117647058824,0.7058823529411765,10.0,7,22.5,24.0,25.2,25.2,2.530838827838828,0.5864798534798534,1.9590476190476191,13.2,10.6,5,18,0,15.4
2017-05-02,2,0,11,2.909090909090909,0.3636363636363636,0.9090909090909092,5.0,6,13.0,14.5,12.166666666666666,12.166666666666666,2.5802287581699344,0.5440296631473102,1.754502442002442,7.5,3.0,5,18,0,12.166666666666666
2017-05-02,2,1,2,2.5,0.5,1.5,2.0,0,4.0,7.5,8.166666666666666,8.166666666666666,2.7389069264069263,0.4407467532467533,3.185064935064935,5.833333333333333,1.6666666666666667,5,18,0,11.0
2017-05-02,2,2,14,2.5,0.5,3.3076923076923075,9.0,4,16.0,16.25,15.166666666666666,15.166666666666666,2.560369674185464,0.5075031328320802,3.4381827731092436,9.166666666666666,4.5,5,18,0,6.5
2017-05-02,2,3,18,2.555555555555556,0.4444444444444444,3.888888888888889,7.0,9,23.0,19.75,19.666666666666668,19.666666666666668,2.400132275132275,0.5992364117364117,3.4028087896508947,10.666666666666666,8.166666666666666,5,18,0,9.0
2017-05-02,2,4,26,2.1923076923076925,0.6538461538461539,4.0,11.0,13,21.5,19.5,20.166666666666668,20.166666666666668,2.5867045926508845,0.45418752413637326,2.913382079307002,10.833333333333334,8.5,5,18,0,11.25
2017-05-02,2,5,19,2.473684210526316,0.631578947368421,4.368421052631579,9.0,7,26.0,23.5,22.833333333333332,22.833333333333332,2.586964886964887,0.5699615199615199,0.7202266922094509,11.666666666666666,9.166666666666666,5,18,0,14.2
2017-05-03,3,0,16,2.25,0.75,2.2,9.0,6,14.5,12.25,12.833333333333334,12.833333333333334,2.601876133126133,0.502522015022015,0.7776094276094275,9.333333333333334,3.3333333333333335,5,18,0,12.833333333333334
2017-05-03,3,1,6,2.1666666666666665,0.8333333333333334,3.333333333333333,4.0,2,5.0,5.0,6.0,6.0,2.2944444444444443,0.6907407407407407,2.3208333333333333,4.333333333333333,1.5,5,18,0,16.0
2017-05-03,3,2,18,2.333333333333333,0.6111111111111112,2.176470588235294,14.0,3,12.0,14.0,14.166666666666666,14.166666666666666,2.461111111111111,0.5433862433862434,3.319646747587924,9.0,4.166666666666667,5,18,0,11.0
2017-05-03,3,3,15,2.6666666666666665,0.5333333333333333,2.9285714285714284,6.0,8,21.5,18.75,19.0,19.0,2.4858485906439873,0.5844953923598425,3.9263950875405986,10.833333333333334,6.833333333333333,5,18,0,13.333333333333334
2017-05-03,3,4,13,2.230769230769231,0.7692307692307693,3.4615384615384617,8.0,4,28.0,26.25,26.166666666666668,26.166666666666668,2.4498290598290597,0.5938247863247863,3.84625750256185,15.333333333333334,9.666666666666666,5,18,0,13.75
2017-05-03,3,5,32,2.46875,0.59375,0.7241379310344828,18.0,13,20.0,23.75,23.666666666666668,23.666666666666668,2.5450090579710145,0.5975708168642951,2.0772939925571503,13.833333333333334,8.166666666666666,5,18,0,13.6
2017-05-04,4,0,8,2.625,0.5,1.375,4.0,2,12.5,12.0,13.833333333333334,13.833333333333334,2.4985042735042735,0.6014957264957265,1.9134259259259256,9.5,3.6666666666666665,5,18,0,13.833333333333334
2017-05-04,4,1,9,2.888888888888889,0.2222222222222222,2.7777777777777777,6.0,2,7.0,6.25,7.0,7.0,2.665277777777778,0.475462962962963,2.9444444444444446,5.666666666666667,1.0,5,18,0,8.0
2017-05-04,4,2,19,2.421052631578948,0.631578947368421,4.105263157894737,12.0,7,13.0,12.75,14.0,14.0,2.4939814814814816,0.5481481481481482,3.3631944444444444,8.333333333333334,3.3333333333333335,5,18,0,8.5
2017-05-04,4,3,13,2.3076923076923075,0.7692307692307693,4.615384615384615,7.0,6,16.0,15.5,17.333333333333332,17.333333333333332,2.418321444637234,0.662133431870274,2.999745624745625,8.0,7.833333333333333,5,18,0,12.0
2017-05-04,4,4,26,2.3076923076923075,0.6923076923076923,4.695652173913044,15.0,11,21.0,23.25,23.666666666666668,23.666666666666668,2.5339328870363356,0.5175758915414087,2.62624686716792,12.666666666666666,8.833333333333334,5,18,0,12.25
2017-05-04,4,5,30,2.6,0.5666666666666667,4.566666666666666,11.0,15,22.5,23.25,24.0,24.0,2.4633592528329373,0.6640238416554206,3.018376728859185,11.833333333333334,10.833333333333334,5,18,0,15.0
2017-05-05,5,0,13,2.5384615384615383,0.4615384615384615,5.0,6.0,6,21.5,17.0,15.5,15.5,2.5086221045460175,0.5766466926793014,2.6855003602000167,8.666666666666666,5.166666666666667,5,18,0,15.5
2017-05-05,5,1,8,2.5,0.5,3.625,4.0,3,8.0,7.25,7.333333333333333,7.333333333333333,2.8670454545454547,0.3602272727272727,3.1147727272727272,5.333333333333333,1.5,5,18,0,13.0
2017-05-05,5,2,14,2.9285714285714284,0.2142857142857142,4.214285714285714,5.0,7,13.5,15.0,16.166666666666668,16.166666666666668,2.574808651530788,0.45637326568054126,3.5600812693498454,7.666666666666667,7.0,5,18,0,10.5
2017-05-05,5,3,25,2.36,0.6,4.086956521739131,12.0,11,22.0,20.75,21.166666666666668,21.166666666666668,2.599140211640212,0.49041005291005296,3.518463990370684,11.0,8.5,5,18,0,11.666666666666666
2017-05-05,5,4,15,2.4,0.7333333333333333,3.8,6.0,8,25.5,21.25,21.666666666666668,21.666666666666668,2.6002590669352683,0.5442233681650157,3.5804311429311433,8.833333333333334,12.0,5,18,0,15.0
2017-05-05,5,5,17,2.5294117647058822,0.5882352941176471,4.125,8.0,9,20.5,24.75,23.0,23.0,2.659544649504911,0.5110320181264548,2.8495855995855996,10.833333333333334,11.0,5,18,0,15.0
2017-05-06,6,0,9,2.2222222222222223,0.7777777777777778,3.333333333333333,7.0,2,16.5,20.0,19.666666666666668,19.666666666666668,2.4250666122376647,0.6690545281554053,2.943467179535291,11.0,8.5,5,18,1,19.666666666666668
2017-05-06,6,1,3,2.0,1.0,2.0,3.0,0,5.5,5.5,5.833333333333333,5.833333333333333,2.3000000000000003,0.7555555555555555,3.8119047619047617,4.5,1.1666666666666667,5,18,1,9.0
2017-05-06,6,2,13,2.5384615384615383,0.4615384615384615,4.076923076923077,6.0,5,21.0,19.75,18.0,18.0,2.385858585858586,0.6177849927849928,3.6431216931216928,10.833333333333334,4.833333333333333,5,18,1,6.0
2017-05-06,6,3,18,2.333333333333333,0.6666666666666666,2.764705882352941,4.0,13,13.0,16.25,19.833333333333332,19.833333333333332,2.485287081339713,0.6110928362573099,3.0893127705627705,11.166666666666666,7.5,5,18,1,8.333333333333334
2017-05-06,6,4,23,2.391304347826087,0.5652173913043478,2.4285714285714284,15.0,7,13.5,18.5,19.666666666666668,19.666666666666668,2.428482950222081,0.6544743501265241,2.710373471557682,11.166666666666666,6.833333333333333,5,18,1,10.75
2017-05-06,6,5,20,2.15,0.9,4.85,11.0,9,21.5,22.5,23.5,23.5,2.4094807093491304,0.6502477785372521,2.729910888331941,11.166666666666666,10.333333333333334,5,18,1,13.2
